Source,Target,Weight
male female relationship,woods,19
male female relationship,written by director,16
male female relationship,young,27
male frontal nudity,male nudity,126
male frontal nudity,male protagonist,10
male frontal nudity,male pubic hair,92
male frontal nudity,male rear nudity,74
male frontal nudity,man wears eyeglasses,13
male frontal nudity,marriage,23
male frontal nudity,memory,9
male frontal nudity,mirror,20
male frontal nudity,money,22
male frontal nudity,montage,13
male frontal nudity,mother daughter relationship,28
male frontal nudity,mother son relationship,34
male frontal nudity,motorcycle,17
male frontal nudity,murder,54
male frontal nudity,nightclub,14
male frontal nudity,nightmare,13
male frontal nudity,no opening credits,8
male frontal nudity,nudity,66
male frontal nudity,nurse,9
male frontal nudity,old man,12
male frontal nudity,one word title,29
male frontal nudity,paranoia,13
male frontal nudity,paris france,11
male frontal nudity,party,15
male frontal nudity,photograph,37
male frontal nudity,photographer,15
male frontal nudity,pistol,11
male frontal nudity,police,28
male frontal nudity,police officer,14
male frontal nudity,pregnancy,23
male frontal nudity,priest,13
male frontal nudity,prison,12
male frontal nudity,prologue,16
male frontal nudity,prostitute,17
male frontal nudity,psychopath,15
male frontal nudity,psychotronic film,11
male frontal nudity,pubic hair,98
male frontal nudity,punched in the face,17
male frontal nudity,race against time,3
male frontal nudity,rain,29
male frontal nudity,rape,35
male frontal nudity,rescue,6
male frontal nudity,restaurant,17
male frontal nudity,revenge,20
male frontal nudity,rifle,16
male frontal nudity,secret,17
male frontal nudity,sequel,2
male frontal nudity,sex,40
male frontal nudity,sex scene,66
male frontal nudity,shooting,14
male frontal nudity,shootout,8
male frontal nudity,shot in the back,10
male frontal nudity,shot in the chest,11
male frontal nudity,shot in the head,16
male frontal nudity,shot to death,17
male frontal nudity,shotgun,8
male frontal nudity,shower,24
male frontal nudity,singer,28
male frontal nudity,singing,31
male frontal nudity,slapped in the face,29
male frontal nudity,slow motion scene,24
male frontal nudity,snow,9
male frontal nudity,soldier,8
male frontal nudity,song,24
male frontal nudity,stabbed to death,8
male frontal nudity,stabbing,13
male frontal nudity,strangulation,5
male frontal nudity,subjective camera,15
male frontal nudity,suicide,25
male frontal nudity,supernatural power,5
male frontal nudity,surprise ending,11
male frontal nudity,surrealism,18
male frontal nudity,survival,14
male frontal nudity,suspense,5
male frontal nudity,tattoo,16
male frontal nudity,taxi,10
male frontal nudity,teenage boy,22
male frontal nudity,teenage girl,18
male frontal nudity,telephone call,22
male frontal nudity,theft,12
male frontal nudity,title spoken by character,24
male frontal nudity,torture,18
male frontal nudity,train,19
male frontal nudity,two word title,19
male frontal nudity,underwater scene,14
male frontal nudity,undressing,35
male frontal nudity,violence,53
male frontal nudity,voice over narration,19
male frontal nudity,vomiting,24
male frontal nudity,watching tv,17
male frontal nudity,woods,11
male frontal nudity,written by director,15
male frontal nudity,young,9
male nudity,male protagonist,19
male nudity,male pubic hair,118
male nudity,male rear nudity,167
male nudity,man wears eyeglasses,30
male nudity,marriage,54
male nudity,memory,33
male nudity,mirror,46
male nudity,money,52
male nudity,montage,40
male nudity,mother daughter relationship,64
male nudity,mother son relationship,79
male nudity,motorcycle,32
male nudity,murder,131
male nudity,nightclub,26
male nudity,nightmare,31
male nudity,no opening credits,20
male nudity,nudity,148
male nudity,nurse,25
male nudity,old man,33
male nudity,one word title,68
male nudity,paranoia,34
male nudity,paris france,28
male nudity,party,51
male nudity,photograph,88
male nudity,photographer,37
male nudity,pistol,40
male nudity,police,64
male nudity,police officer,38
male nudity,pregnancy,47
male nudity,priest,36
male nudity,prison,33
male nudity,prologue,34
male nudity,prostitute,41
male nudity,psychopath,34
male nudity,psychotronic film,44
male nudity,pubic hair,128
male nudity,punched in the face,54
male nudity,race against time,15
male nudity,rain,57
male nudity,rape,54
male nudity,rescue,19
male nudity,restaurant,49
male nudity,revenge,58
male nudity,rifle,28
male nudity,secret,35
male nudity,sequel,6
male nudity,sex,89
male nudity,sex scene,130
male nudity,shooting,45
male nudity,shootout,22
male nudity,shot in the back,18
male nudity,shot in the chest,27
male nudity,shot in the head,31
male nudity,shot to death,45
male nudity,shotgun,19
male nudity,shower,49
male nudity,singer,50
male nudity,singing,59
male nudity,slapped in the face,71
male nudity,slow motion scene,60
male nudity,snow,23
male nudity,soldier,18
male nudity,song,39
male nudity,stabbed to death,32
male nudity,stabbing,37
male nudity,strangulation,22
male nudity,subjective camera,41
male nudity,suicide,59
male nudity,supernatural power,15
male nudity,surprise ending,40
male nudity,surrealism,46
male nudity,survival,24
male nudity,suspense,21
male nudity,tattoo,36
male nudity,taxi,22
male nudity,teenage boy,49
male nudity,teenage girl,36
male nudity,telephone call,72
male nudity,theft,31
male nudity,title spoken by character,76
male nudity,torture,43
male nudity,train,37
male nudity,two word title,37
male nudity,underwater scene,29
male nudity,undressing,65
male nudity,violence,115
male nudity,voice over narration,46
male nudity,vomiting,52
male nudity,watching tv,44
male nudity,woods,29
male nudity,written by director,37
male nudity,young,18
male protagonist,male pubic hair,13
male protagonist,male rear nudity,12
male protagonist,man wears eyeglasses,28
male protagonist,marriage,16
male protagonist,memory,13
male protagonist,mirror,27
male protagonist,money,14
male protagonist,montage,24
male protagonist,mother daughter relationship,16
male protagonist,mother son relationship,37
male protagonist,motorcycle,21
male protagonist,murder,58
male protagonist,nightclub,12
male protagonist,nightmare,15
male protagonist,no opening credits,32
male protagonist,nudity,11
male protagonist,nurse,11
male protagonist,old man,11
male protagonist,one word title,25
male protagonist,paranoia,20
male protagonist,paris france,7
male protagonist,party,24
male protagonist,photograph,27
male protagonist,photographer,11
male protagonist,pistol,38
male protagonist,police,19
male protagonist,police officer,24
male protagonist,pregnancy,7
male protagonist,priest,15
male protagonist,prison,13
male protagonist,prologue,20
male protagonist,prostitute,9
male protagonist,psychopath,15
male protagonist,psychotronic film,34
male protagonist,pubic hair,13
male protagonist,punched in the face,18
male protagonist,race against time,19
male protagonist,rain,31
male protagonist,rape,9
male protagonist,rescue,36
male protagonist,restaurant,19
male protagonist,revenge,37
male protagonist,rifle,27
male protagonist,secret,10
male protagonist,sequel,27
male protagonist,sex,13
male protagonist,sex scene,24
male protagonist,shooting,15
male protagonist,shootout,22
male protagonist,shot in the back,21
male protagonist,shot in the chest,25
male protagonist,shot in the head,18
male protagonist,shot to death,24
male protagonist,shotgun,20
male protagonist,shower,8
male protagonist,singer,10
male protagonist,singing,20
male protagonist,slapped in the face,14
male protagonist,slow motion scene,35
male protagonist,snow,29
male protagonist,soldier,17
male protagonist,song,8
male protagonist,stabbed to death,8
male protagonist,stabbing,16
male protagonist,strangulation,15
male protagonist,subjective camera,21
male protagonist,suicide,16
male protagonist,supernatural power,10
male protagonist,surprise ending,34
male protagonist,surrealism,31
male protagonist,survival,13
male protagonist,suspense,19
male protagonist,tattoo,14
male protagonist,taxi,20
male protagonist,teenage boy,13
male protagonist,teenage girl,9
male protagonist,telephone call,18
male protagonist,theft,15
male protagonist,title spoken by character,51
male protagonist,torture,24
male protagonist,train,32
male protagonist,two word title,18
male protagonist,underwater scene,27
male protagonist,undressing,9
male protagonist,violence,41
male protagonist,voice over narration,31
male protagonist,vomiting,14
male protagonist,watching tv,14
male protagonist,woods,17
male protagonist,written by director,11
male protagonist,young,6
male pubic hair,male rear nudity,71
male pubic hair,man wears eyeglasses,14
male pubic hair,marriage,21
male pubic hair,memory,8
male pubic hair,mirror,24
male pubic hair,money,20
male pubic hair,montage,13
male pubic hair,mother daughter relationship,36
male pubic hair,mother son relationship,38
male pubic hair,motorcycle,22
male pubic hair,murder,56
male pubic hair,nightclub,11
male pubic hair,nightmare,11
male pubic hair,no opening credits,8
male pubic hair,nudity,62
male pubic hair,nurse,12
male pubic hair,old man,14
male pubic hair,one word title,26
male pubic hair,paranoia,10
male pubic hair,paris france,13
male pubic hair,party,15
male pubic hair,photograph,40
male pubic hair,photographer,18
male pubic hair,pistol,14
male pubic hair,police,30
male pubic hair,police officer,19
male pubic hair,pregnancy,21
male pubic hair,priest,17
male pubic hair,prison,14
male pubic hair,prologue,16
male pubic hair,prostitute,21
male pubic hair,psychopath,15
male pubic hair,psychotronic film,15
male pubic hair,pubic hair,124
male pubic hair,punched in the face,22
male pubic hair,race against time,3
male pubic hair,rain,24
male pubic hair,rape,26
male pubic hair,rescue,10
male pubic hair,restaurant,21
male pubic hair,revenge,27
male pubic hair,rifle,16
male pubic hair,secret,13
male pubic hair,sequel,1
male pubic hair,sex,43
male pubic hair,sex scene,64
male pubic hair,shooting,14
male pubic hair,shootout,6
male pubic hair,shot in the back,6
male pubic hair,shot in the chest,10
male pubic hair,shot in the head,12
male pubic hair,shot to death,14
male pubic hair,shotgun,10
male pubic hair,shower,24
male pubic hair,singer,27
male pubic hair,singing,29
male pubic hair,slapped in the face,32
male pubic hair,slow motion scene,25
male pubic hair,snow,7
male pubic hair,soldier,11
male pubic hair,song,19
male pubic hair,stabbed to death,12
male pubic hair,stabbing,16
male pubic hair,strangulation,10
male pubic hair,subjective camera,19
male pubic hair,suicide,22
male pubic hair,supernatural power,7
male pubic hair,surprise ending,15
male pubic hair,surrealism,17
male pubic hair,survival,8
male pubic hair,suspense,8
male pubic hair,tattoo,18
male pubic hair,taxi,9
male pubic hair,teenage boy,23
male pubic hair,teenage girl,19
male pubic hair,telephone call,26
male pubic hair,theft,13
male pubic hair,title spoken by character,23
male pubic hair,torture,14
male pubic hair,train,19
male pubic hair,two word title,21
male pubic hair,underwater scene,17
male pubic hair,undressing,38
male pubic hair,violence,49
male pubic hair,voice over narration,17
male pubic hair,vomiting,21
male pubic hair,watching tv,20
male pubic hair,woods,11
male pubic hair,written by director,14
male pubic hair,young,10
male rear nudity,man wears eyeglasses,24
male rear nudity,marriage,32
male rear nudity,memory,14
male rear nudity,mirror,30
male rear nudity,money,26
male rear nudity,montage,25
male rear nudity,mother daughter relationship,40
male rear nudity,mother son relationship,53
male rear nudity,motorcycle,23
male rear nudity,murder,82
male rear nudity,nightclub,21
male rear nudity,nightmare,16
male rear nudity,no opening credits,11
male rear nudity,nudity,85
male rear nudity,nurse,15
male rear nudity,old man,17
male rear nudity,one word title,50
male rear nudity,paranoia,17
male rear nudity,paris france,17
male rear nudity,party,31
male rear nudity,photograph,59
male rear nudity,photographer,17
male rear nudity,pistol,28
male rear nudity,police,38
male rear nudity,police officer,25
male rear nudity,pregnancy,34
male rear nudity,priest,19
male rear nudity,prison,22
male rear nudity,prologue,19
male rear nudity,prostitute,27
male rear nudity,psychopath,27
male rear nudity,psychotronic film,29
male rear nudity,pubic hair,79
male rear nudity,punched in the face,37
male rear nudity,race against time,14
male rear nudity,rain,34
